E=550		
7.4	3.26E+01	-3.58E-07
7.6	2.71E+01	-4.39E-07
7.8	2.26E+01	-3.82E-07
8	1.90E+01	-3.19E-07
8.2	1.59E+01	-3.30E-07
8.4	1.32E+01	-3.22E-07
8.6	1.10E+01	-3.08E-07
8.8	9.01E+00	-3.11E-07
9	7.32E+00	-2.86E-07
9.2	5.89E+00	-2.89E-07
9.4	4.68E+00	-3.51E-07
9.6	3.67E+00	-3.55E-07
9.8	2.84E+00	-3.25E-07
10	2.17E+00	-4.31E-07
10.2	1.64E+00	-5.69E-07
10.4	1.22E+00	-5.66E-07
10.6	9.04E-01	-6.51E-07
10.8	6.65E-01	-9.85E-07
11	4.91E-01	-1.21E-06
11.2	3.68E-01	-1.28E-06
11.4	2.82E-01	-1.65E-06
11.6	2.26E-01	-2.12E-06
11.8	1.89E-01	-2.18E-06
12	1.66E-01	-2.18E-06
12.2	1.51E-01	-2.37E-06
12.4	1.42E-01	-2.34E-06
12.6	1.34E-01	-2.14E-06
12.8	1.28E-01	-2.05E-06
13	1.21E-01	-2.00E-06
13.2	1.13E-01	-1.89E-06
13.4	1.04E-01	-1.79E-06
13.6	9.40E-02	-1.74E-06
13.8	8.37E-02	-1.69E-06
14	7.32E-02	-1.66E-06
14.2	6.29E-02	-1.65E-06
14.4	5.30E-02	-1.59E-06
14.6	4.38E-02	-1.57E-06
14.8	3.55E-02	-1.61E-06
15	2.82E-02	-1.55E-06
E=1150		
2	2.41E+05	-5.65E-08
2.2	1.53E+05	2.43E-07
2.4	9.96E+04	5.55E-08
2.6	6.60E+04	-3.44E-07
2.8	4.43E+04	-3.50E-08
3	3.01E+04	2.41E-07
3.2	2.06E+04	-1.60E-07
3.4	1.41E+04	-3.10E-07
3.6	9.76E+03	8.09E-08
3.8	6.75E+03	6.04E-08
4	4.68E+03	-3.32E-07
4.2	3.24E+03	-2.20E-07
4.4	2.25E+03	7.26E-08
4.6	1.56E+03	-1.84E-07
4.8	1.08E+03	-4.39E-07
5	7.54E+02	-1.61E-07
5.2	5.26E+02	-7.53E-08
5.4	3.69E+02	-4.54E-07
5.6	2.61E+02	-4.83E-07
5.8	1.87E+02	-1.84E-07
6	1.36E+02	-3.29E-07
6.2	1.01E+02	-6.04E-07
6.4	7.70E+01	-4.18E-07
6.6	5.99E+01	-2.63E-07
6.8	4.76E+01	-4.39E-07
7	3.85E+01	-4.55E-07
7.2	3.16E+01	-2.73E-07
7.4	2.62E+01	-2.46E-07
7.6	2.17E+01	-2.83E-07
7.8	1.81E+01	-2.10E-07
8	1.50E+01	-1.40E-07
8.2	1.23E+01	-1.11E-07
8.4	1.00E+01	-6.15E-08
8.6	8.09E+00	-3.03E-08
8.8	6.44E+00	1.42E-09
9	5.07E+00	9.78E-08
9.2	3.93E+00	1.55E-07
9.4	3.01E+00	1.37E-07
9.6	2.27E+00	2.34E-07
9.8	1.68E+00	4.09E-07
10	1.24E+00	4.07E-07
10.2	9.00E-01	3.91E-07
10.4	6.54E-01	6.40E-07
10.6	4.78E-01	7.88E-07
10.8	3.56E-01	5.91E-07
11	2.75E-01	5.79E-07
11.2	2.22E-01	7.38E-07
11.4	1.90E-01	4.67E-07
11.6	1.70E-01	8.05E-08
11.8	1.57E-01	3.35E-09
12	1.48E-01	-1.24E-07
12.2	1.40E-01	-4.19E-07
12.4	1.33E-01	-5.99E-07
12.6	1.24E-01	-6.92E-07
12.8	1.14E-01	-8.55E-07
13	1.03E-01	-1.03E-06
13.2	9.13E-02	-1.20E-06
13.4	7.94E-02	-1.41E-06
13.6	6.77E-02	-1.64E-06
13.8	5.65E-02	-1.91E-06
14	4.62E-02	-2.33E-06
14.2	3.70E-02	-2.84E-06
14.4	2.90E-02	-3.39E-06
14.6	2.22E-02	-4.23E-06
14.8	1.68E-02	-5.46E-06
15	1.24E-02	-6.89E-06
E=1200		
2	2.14E+05	-4.39E-08
2.2	1.35E+05	2.38E-07
2.4	8.73E+04	5.38E-08
2.6	5.73E+04	-3.45E-07
2.8	3.81E+04	-3.35E-08
3	2.55E+04	2.50E-07
3.2	1.72E+04	-1.64E-07
3.4	1.17E+04	-3.22E-07
3.6	7.97E+03	9.00E-08
3.8	5.43E+03	6.93E-08
4	3.71E+03	-3.56E-07
4.2	2.53E+03	-2.39E-07
4.4	1.73E+03	8.21E-08
4.6	1.18E+03	-2.08E-07
4.8	8.10E+02	-5.03E-07
5	5.56E+02	-1.99E-07
5.2	3.85E+02	-1.14E-07
5.4	2.69E+02	-5.60E-07
5.6	1.90E+02	-6.11E-07
5.8	1.37E+02	-3.01E-07
6	1.01E+02	-4.87E-07
6.2	7.67E+01	-8.01E-07
6.4	5.95E+01	-6.36E-07
6.6	4.72E+01	-5.12E-07
6.8	3.81E+01	-7.06E-07
7	3.11E+01	-7.45E-07
7.2	2.56E+01	-6.13E-07
7.4	2.11E+01	-6.18E-07
7.6	1.74E+01	-6.69E-07
7.8	1.42E+01	-6.40E-07
8	1.15E+01	-6.24E-07
8.2	9.24E+00	-6.20E-07
8.4	7.31E+00	-5.95E-07
8.6	5.71E+00	-6.23E-07
8.8	4.39E+00	-6.35E-07
9	3.32E+00	-5.36E-07
9.2	2.47E+00	-4.90E-07
9.4	1.82E+00	-5.37E-07
9.6	1.32E+00	-3.60E-07
9.8	9.44E-01	1.53E-08
10	6.76E-01	2.28E-07
10.2	4.89E-01	5.85E-07
10.4	3.62E-01	1.54E-06
10.6	2.79E-01	2.51E-06
10.8	2.27E-01	3.12E-06
11	1.96E-01	3.96E-06
11.2	1.77E-01	4.80E-06
11.4	1.65E-01	5.10E-06
11.6	1.56E-01	5.20E-06
11.8	1.47E-01	5.43E-06
12	1.38E-01	5.56E-06
12.2	1.27E-01	5.57E-06
12.4	1.15E-01	5.64E-06
12.6	1.02E-01	5.77E-06
12.8	8.91E-02	5.88E-06
13	7.58E-02	6.02E-06
13.2	6.30E-02	6.15E-06
13.4	5.12E-02	6.22E-06
13.6	4.07E-02	6.31E-06
13.8	3.16E-02	6.29E-06
14	2.40E-02	5.88E-06
14.2	1.79E-02	5.07E-06
14.4	1.31E-02	3.76E-06
14.6	9.47E-03	1.16E-06
14.8	6.89E-03	-3.34E-06
15	5.15E-03	-9.36E-06
